,Unnamed: 0,User,User_statuses_count,user_followers,fav_count,User_location,Tweets,scores,compound,sentiment_type
2099,2099,deshon,45764,460,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2100,2100,Shane,2968,136,0,"Charlotte, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2101,2101,Steven Cooke,58745,435,0,Morganton NC,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2102,2102,Dana Hogue,234,1,0,,@BleacherReport @brgridiron @nflthrowback I’m excited to be in Bank of America stadium again!,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.4003}",0.4003,POSITIVE
2103,2103,Umeshchandra Bhosale's Office.,84636,1767,0,"Nashik, India",RT @nsitharamanoffc: Smt @nsitharaman virtually delivers the keynote address at Bank of America's flagship conference on the theme 'India:…,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.1027}",0.1027,POSITIVE
2104,2104,Warzone Sports Network,8035,1360,0,,"RT @IMUOBlog: 👀👀 as per @jonmalexander Cam Newton is reportedly going to meet with the #Panthers 

Will, we see a return for their Prodigal…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2105,2105,Marc Moeldner,935,99,0,"Munich Area, Germany","Boeing | Bank of America reiterates as Neutral citing continued manufacturing concerns. 

$BA https://t.co/lbM1pDY20k","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2106,2106,Shelby,15934,286,0,"Washington, USA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2107,2107,Josh Anderson,9663,234,1,"Manhattan, NY",Bank of America might register on the Richter scale when WFT comes to town when they announce Cam,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2108,2108,Joey Runyon,12972,213,0,"Mooresville, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2109,2109,Y-Shaft,121579,2128,0,"North Carolina, USA",RT @xQSmoove: boy Bank of America stadium gone be fucking rocking. 😂 i might just have to slide.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2110,2110,Natalie Miller 🏳️‍🌈,876,1107,0,The Internet,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2111,2111,CAMVP,280,21,0,"Charlotte, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2112,2112,Hovis Panther,7713,37,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2113,2113,Chris Schammel,10670,110,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2114,2114,Rarian Rakista 🦊,23645,1350,1,"Oregon, USA",@whstancil Capitol One lets me generate virtual credit card numbers still.  I generate one for each subscription ac… https://t.co/BR2XDuHM1c,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3818}",0.3818,POSITIVE
2115,2115,Thomas York III,13114,170,0,"Tennessee, USA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2116,2116,Justin,35659,304,0,Tough as woodpecker’s lips!,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2117,2117,Josh Klein,23000,4682,1302,"Charlotte, NC",The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the hi… https://t.co/X4rdPYx6ry,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2118,2118,Full Press Panthers,187,107,0,,"Next home game for Carolina: Week 11 against Ron Rivera and Washington.
I expect Bank of America will be popping. https://t.co/hR45yUqBiS","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2119,2119,𝐓𝐡𝐞 𝐍𝐨𝐭𝐨𝐫𝐢𝐨𝐮𝐬 𝐁𝐚𝐧𝐤𝐞𝐫 James Baca,62088,3166,1,"Las Cruces, NM","How's that ""Enhanced Cleaning"" that you talk about every day since Covid working out for you, Bank of America? https://t.co/FxhhBpYPSt","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2120,2120,fern 2.0,1731,105,3,"New York, USA","yesterdays socks i forgot to post, and then removed for todays socks, considerably less cool. i forget who but some… https://t.co/G7ZEcr11KO","{'neg': 0.072, 'neu': 0.846, 'pos': 0.082, 'compound': 0.0516}",0.0516,POSITIVE
2121,2121,Kurt,21912,113,0,United States,RT @stocktalkweekly: $LCID Bank of America raises price-target to $60 https://t.co/0zkdCAc89r,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2122,2122,TARIN😈🇺🇸,15136,9319,0,SoCal,RT @ecgreendays: Bank of America Raises Affirm (NASDAQ: $AFRM ) Price Target to $191.00 | MarketBeat https://t.co/E4aGPPVf9f,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2123,2123,Queso🧀,4012,334,7,"North Carolina, USA",@Panthers Bank of America is about to be ROCKING,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2124,2124,J'Lin Uchiha™️,60129,4595,0,Hidden Leaf Village,RT @xQSmoove: boy Bank of America stadium gone be fucking rocking. 😂 i might just have to slide.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2125,2125,OG Parka 🐐,14495,1034,0,"Florida, USA",RT @xQSmoove: boy Bank of America stadium gone be fucking rocking. 😂 i might just have to slide.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2126,2126,Per Kurowski,37155,1609,0,Actually I am globalized,"@gwtrachtenberg @RegStudies To honor Veterans Day, take some time out to reflect on where America, the Home of the… https://t.co/6IyDja0qg3","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",0.4939,POSITIVE
2127,2127,trunkz,1967,43,0,"Concord, NC",RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2128,2128,🅹🆀,61978,1745,10,252,boy Bank of America stadium gone be fucking rocking. 😂 i might just have to slide.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2129,2129,dj mach,6142,1067,14,"Buffalo, NY",Live look at Cam showing up to Bank of America Stadium. https://t.co/kfOUHqrLBJ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2130,2130,Michelle Evans,20053,4494,0,Chicago,"Birth rates are up, more pregnancy tests are being sold, and more couples say they are trying to have a baby. This… https://t.co/V8MyVLrtdV","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2131,2131,DynastyUnderdog,6268,986,0,,"RT @IMUOBlog: 👀👀 as per @jonmalexander Cam Newton is reportedly going to meet with the #Panthers 

Will, we see a return for their Prodigal…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2132,2132,Jorge Santos,3858,741,17,"Greenville, SC",11/21/21 THE RETURN OF CAM AT BANK OF AMERICA STADIUM!!!! THAT STADIUM IS GOING TO ERUPT AT THIS VERY MOMENT!!! IM… https://t.co/yvq6McMNg2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2133,2133,amislord69,438,6,0,,@FarmerWhiskey @CryptoWhale I'm just going by the bank of America's claim it takes $93million to move price 1%,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2134,2134,Thisisnatols,8844,252,0,,Cam Newton strolling up to Bank of America Stadium https://t.co/hXkxg9MMbP,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2135,2135,Lexie,24,11,1,"San Antonio, TX",@BankofAmerica @dallascollegetx @BankofAmerica I wish Bank of America had a better plan for employees to transfer t… https://t.co/oGOGBUl5xg,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6808}",0.6808,POSITIVE
2136,2136,PantherInKS,8626,141,0,United States,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2137,2137,Kurt,21912,113,0,United States,"RT @NIONenad: $NIO since Q3 ER: 

- Bank of America reiterates BUY rating, increases PT to $65

- Mizuho Securities reiterates BUY rating,…","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.296}",0.296,POSITIVE
2138,2138,🅈🅅🄴🅃🅃🄴,152205,1206,0,"Charlotte, NC",The price at Bank of America Stadium just went back up!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2139,2139,Zach Lowder🏈🏀⚾️,22079,2826,1, North Carolina ✈️,Bank of America stadium will be rocking at next week’s home game!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2140,2140,Vee Vargas,9803,107,0,,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2141,2141,James Hollis🤴🏾,45313,2288,0,United States,Just like that @aztp15 and me in Bank of America next week !!,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.4738}",0.4738,POSITIVE
2142,2142,Ben Putnam,2079,327,1,"North Carolina, USA",The only thing that would really complete this is if Luke Kuechly came out of retirement. Bank of America would explode,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2143,2143,Doomhower,45238,276,1,Columbus Ohio ,I wish I could be in Bank of America for cams first game back 🤦🏽‍♂️,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019,POSITIVE
2144,2144,Jared,3413,166,1,"Whiteville, NC",How I imagine Cam busted back into Bank of America stadium https://t.co/N8SzO7OHgI,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2145,2145,SASQUATCH,43158,1565,0,🇺🇸Great NW #MAGA Beaver State,"RT @karmagitya: Places I have been in Oregon in the last week MASKLESS:

Chic-Fil-A
Winco
Home Depot
Fred Meyer
Coastal Farm
Wilco
Bank of…","{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.2263}",0.2263,POSITIVE
2146,2146,Ask Warren HQ,94306,35744,0,Read disclaimer at:,"Bank of America raises price target for $TONR
https://t.co/Mv3xmUrTi2 

$LRDC $LPTX $LPG $LOXO $LOPE $LOGI $CNIT… https://t.co/BRH5eyksY0","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2147,2147,Taylor Tharrington,7194,290,0,The Moon,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2148,2148,mendes🥤,31955,347,0,london🛫swans,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2149,2149,Cryptoking,414,2,1,Sunshine State of mind.,@PartridgeLady thank the Lord in heaven's above. Ace boogie the savior of Charlotte is heading back to Bank of Amer… https://t.co/ymT4pWSxsH,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,POSITIVE
2150,2150,WhatNowLosAngeles.com,2655,1175,0,"Los Angeles, CA",Renderings show the proposed 366-unit building rising just south of Brookfield's 55-story Bank of America Plaza off… https://t.co/yyieTusWNp,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2151,2151,Joe Gambiste,1529323,14393,0,,"RT @TrevorMilton5: Bank Of America raised $LCID Price Target to $60, previously at $30. Current $LCID price sitting at $44.70 +9.71% on the…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2152,2152,Jerrell,11000,167,2,"Los Lunas, NM",Bank of America stadium better be playing Mase “welcome back”when cam touch down 😂 https://t.co/xh5FBm0rt0,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.5719}",0.5719,POSITIVE
2153,2153,Princess Power 👠🔥💵,2291,1175,0,,RT @ecgreendays: Bank of America Raises Affirm (NASDAQ: $AFRM ) Price Target to $191.00 | MarketBeat https://t.co/E4aGPPVf9f,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2154,2154,Soh,1299,57,0,"London, England",RT @ecgreendays: Bank of America Raises Affirm (NASDAQ: $AFRM ) Price Target to $191.00 | MarketBeat https://t.co/E4aGPPVf9f,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2155,2155,Dick Hammer,20530,855,0,Dark Side of the Moon  ,"Bank of America Stadium is going to be ROCKING next Sunday! And it’s against Ron Riveras team! 
#KeepPounding","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2156,2156,EC Green Days,14525,26119,12,,Bank of America Raises Affirm (NASDAQ: $AFRM ) Price Target to $191.00 | MarketBeat https://t.co/E4aGPPVf9f,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2157,2157,Chief ,36158,8761,0,Ring The Bell 🔔,"RT @IMUOBlog: 👀👀 as per @jonmalexander Cam Newton is reportedly going to meet with the #Panthers 

Will, we see a return for their Prodigal…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2158,2158,すべての本町の本町,41051,2855,2,"Columbia, SC",Bank of America stadium gone be pack next home game lol,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",0.4215,POSITIVE
2159,2159,luis serrano,10481,512,0,,Bank of America stadium is going to go crazy when we play Washington can’t wait! @Panthers #KeepPounding,"{'neg': 0.121, 'neu': 0.758, 'pos': 0.121, 'compound': 0.0}",0.0,NEUTRAL
2160,2160,Allison Latos,14053,10036,0,,RT @philorbanWSOC9: It’s late in the week to think Cam starts this Sunday. So imagine him returning…at Bank of America Stadium…against Ron…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2161,2161,WSOCTV,283021,275144,0,"Charlotte, NC",RT @philorbanWSOC9: It’s late in the week to think Cam starts this Sunday. So imagine him returning…at Bank of America Stadium…against Ron…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2162,2162,Father of Justice,178230,969,0,,BANK OF AMERICA WILL SEE ME NEXT SUNDAY! CAM BACK HOME 🙌🏽,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2163,2163,Phil Orban,7752,2088,35,"Charlotte, NC",It’s late in the week to think Cam starts this Sunday. So imagine him returning…at Bank of America Stadium…against Ron Rivera. Whew.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2164,2164,Travis Southard,6427,136,0,"North Carolina, USA",RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2165,2165,Kobe Lambeth,104896,1822,1,"Reidsville, NC",C'mon Carolina. You bring him back and Bank of America Stadium will be PACKED. Just do it! https://t.co/toWflBrJH1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2166,2166,They Still Ain’t Good On Trade,16206,143,1,"Charlotte, NC",WE BACK IN BANK OF AMERICA NEXT SUNDAY https://t.co/NSYgHivy1u,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2167,2167,Anna K.,113066,1965,0,"Charlotte, NC",RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2168,2168,SmokeyCloud,39164,924,0,,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2169,2169,Diane Lange,922306,8363,0,MN,just now Bank of America robo call a recording from Alex - current credit card? - who knows -,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3818}",0.3818,POSITIVE
2170,2170,Comrade Buttigieg,42738,774,0,Biden’s America,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2171,2171,Glenn Family Foundation,464,41,0,"New York, NY USA","The effects of #school closures in the region, according to a recent World Bank report on the #education sector in… https://t.co/30T9e8y4Pt","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2172,2172,Aaron Wilson,24439,289,1,,If Cam comes back I need to be at Bank Of America Stadium next Sunday!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2173,2173,AIRIP,1358,356,0,Virtual,"Liquidity Risk Analytics Specialist - Bank of America - Charlotte, NC https://t.co/UGBLNUwk1z","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",-0.2732,NEGATIVE
2174,2174,Elizabeth Maria,34858,647,0,Meridian | Starkville,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2175,2175,#KeepPounding,35049,799,0,"Savannah ,GA",RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2176,2176,Musa,4,0,0,,@BankofAmerica Bank of America is the worst. I opened my first credit card with BofA had it for 5yrs no missed paym… https://t.co/bSWUocW1kJ,"{'neg': 0.292, 'neu': 0.619, 'pos': 0.089, 'compound': -0.7096}",-0.7096,NEGATIVE
2177,2177,LLGM💙,188212,1218,0,,"RT @OkSoMik: @GlamazonJay Nah I read the article g, they targeting older people who don’t know better. Deadass calling them with the caller…","{'neg': 0.058, 'neu': 0.823, 'pos': 0.119, 'compound': 0.3612}",0.3612,POSITIVE
2178,2178,Silicon Valley Bank,20329,36524,0,"US, Canada, EMEA, China, India","RT @johnhopebryant: Meet the CEO of the 12th largest bank in America, Greg Becker of @SVB_Financial. He’s been about #socialjustice through…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2179,2179,SUE P,21354,555,0,"Charlotte, NC",RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
